INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10445635	1	4	45	635	15	-1	1	-1	-1	无相之瑶仙护肩	35	-1	据说乃瑶池仙女猎仙兔，以其皮缝制而成，虽名为瑶仙，但血腥气较重，不过防御力很强。	386	308	194	3	3	-1	-1	Shoulder_4	护肩	-1	1	1	-1	-1	106	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	35	2	2	1	250	-1	0	0	0	-1	-1
10445636	1	4	45	636	15	-1	1	-1	-1	无相之瑶仙护肩	36	-1	据说乃瑶池仙女猎仙兔，以其皮缝制而成，虽名为瑶仙，但血腥气较重，不过防御力很强。	407	325	195	3	3	-1	-1	Shoulder_4	护肩	-1	1	1	-1	-1	106	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	36	2	2	1	250	-1	0	0	0	-1	-1
10445637	1	4	45	637	15	-1	1	-1	-1	无相之瑶仙护肩	37	-1	据说乃瑶池仙女猎仙兔，以其皮缝制而成，虽名为瑶仙，但血腥气较重，不过防御力很强。	429	343	196	3	3	-1	-1	Shoulder_4	护肩	-1	1	1	-1	-1	106	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	37	2	2	1	250	-1	0	0	0	-1	-1
10445638	1	4	45	638	15	-1	1	-1	-1	无相之瑶仙护肩	38	-1	据说乃瑶池仙女猎仙兔，以其皮缝制而成，虽名为瑶仙，但血腥气较重，不过防御力很强。	452	361	197	3	3	-1	-1	Shoulder_4	护肩	-1	1	1	-1	-1	106	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	38	2	2	1	250	-1	0	0	0	-1	-1
10445639	1	4	45	639	15	-1	1	-1	-1	无相之瑶仙护肩	39	-1	据说乃瑶池仙女猎仙兔，以其皮缝制而成，虽名为瑶仙，但血腥气较重，不过防御力很强。	475	380	199	3	3	-1	-1	Shoulder_4	护肩	-1	1	1	-1	-1	106	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	39	2	2	1	250	-1	0	0	0	-1	-1
10445640	1	4	45	640	15	-1	1	-1	-1	无相之瑶仙护肩	40	-1	据说乃瑶池仙女猎仙兔，以其皮缝制而成，虽名为瑶仙，但血腥气较重，不过防御力很强。	499	399	200	3	3	-1	-1	Shoulder_4	护肩	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	40	2	2	1	250	-1	0	0	0	-1	-1
10445641	1	4	45	641	15	-1	1	-1	-1	无相之韶华护肩	41	-1	由蜀中碧鳞巴蛇颈下的蛇皮炼制而成，柔软如棉，可御突袭。	523	418	189	3	3	-1	-1	Shoulder_5	护肩	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	41	2	2	1	250	-1	0	0	0	-1	-1
10445642	1	4	45	642	15	-1	1	-1	-1	无相之韶华护肩	42	-1	由蜀中碧鳞巴蛇颈下的蛇皮炼制而成，柔软如棉，可御突袭。	548	438	190	3	3	-1	-1	Shoulder_5	护肩	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	42	2	2	1	250	-1	0	0	0	-1	-1
10445643	1	4	45	643	15	-1	1	-1	-1	无相之韶华护肩	43	-1	由蜀中碧鳞巴蛇颈下的蛇皮炼制而成，柔软如棉，可御突袭。	573	458	191	3	3	-1	-1	Shoulder_5	护肩	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	43	2	2	1	250	-1	0	0	0	-1	-1
10445644	1	4	45	644	15	-1	1	-1	-1	无相之韶华护肩	44	-1	由蜀中碧鳞巴蛇颈下的蛇皮炼制而成，柔软如棉，可御突袭。	599	479	192	3	3	-1	-1	Shoulder_5	护肩	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	44	2	2	1	250	-1	0	0	0	-1	-1
10445645	1	4	45	645	15	-1	1	-1	-1	无相之韶华护肩	45	-1	由蜀中碧鳞巴蛇颈下的蛇皮炼制而成，柔软如棉，可御突袭。	626	500	194	3	3	-1	-1	Shoulder_5	护肩	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	45	2	2	1	250	-1	0	0	0	-1	-1
10445646	1	4	45	646	15	-1	1	-1	-1	无相之韶华护肩	46	-1	由蜀中碧鳞巴蛇颈下的蛇皮炼制而成，柔软如棉，可御突袭。	653	522	195	3	3	-1	-1	Shoulder_5	护肩	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	46	2	2	1	250	-1	0	0	0	-1	-1
10445647	1	4	45	647	15	-1	1	-1	-1	无相之韶华护肩	47	-1	由蜀中碧鳞巴蛇颈下的蛇皮炼制而成，柔软如棉，可御突袭。	681	544	196	3	3	-1	-1	Shoulder_5	护肩	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	47	2	2	1	250	-1	0	0	0	-1	-1
10445648	1	4	45	648	15	-1	1	-1	-1	无相之韶华护肩	48	-1	由蜀中碧鳞巴蛇颈下的蛇皮炼制而成，柔软如棉，可御突袭。	710	568	197	3	3	-1	-1	Shoulder_5	护肩	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	48	2	2	1	250	-1	0	0	0	-1	-1
10445649	1	4	45	649	15	-1	1	-1	-1	无相之韶华护肩	49	-1	由蜀中碧鳞巴蛇颈下的蛇皮炼制而成，柔软如棉，可御突袭。	739	591	199	3	3	-1	-1	Shoulder_5	护肩	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	49	2	2	1	250	-1	0	0	0	-1	-1
10445650	1	4	45	650	15	-1	1	-1	-1	无相之韶华护肩	50	-1	由蜀中碧鳞巴蛇颈下的蛇皮炼制而成，柔软如棉，可御突袭。	769	615	200	3	3	-1	-1	Shoulder_5	护肩	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	50	2	2	1	250	-1	0	0	0	-1	-1
10445651	1	4	45	651	15	-1	1	-1	-1	无相之银霄护肩	51	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	799	639	189	3	3	-1	-1	Shoulder_6	护肩	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	51	2	2	1	250	-1	0	0	0	-1	-1
10445652	1	4	45	652	15	-1	1	-1	-1	无相之银霄护肩	52	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	830	664	190	3	3	-1	-1	Shoulder_6	护肩	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	52	2	2	1	250	-1	0	0	0	-1	-1
10445653	1	4	45	653	15	-1	1	-1	-1	无相之银霄护肩	53	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	861	688	191	3	3	-1	-1	Shoulder_6	护肩	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	53	2	2	1	250	-1	0	0	0	-1	-1
10445654	1	4	45	654	15	-1	1	-1	-1	无相之银霄护肩	54	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	893	714	192	3	3	-1	-1	Shoulder_6	护肩	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	54	2	2	1	250	-1	0	0	0	-1	-1
10445655	1	4	45	655	15	-1	1	-1	-1	无相之银霄护肩	55	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	926	740	194	3	3	-1	-1	Shoulder_6	护肩	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	55	2	2	1	250	-1	0	0	0	-1	-1
10445656	1	4	45	656	15	-1	1	-1	-1	无相之银霄护肩	56	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	959	767	195	3	3	-1	-1	Shoulder_6	护肩	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	56	2	2	1	250	-1	0	0	0	-1	-1
10445657	1	4	45	657	15	-1	1	-1	-1	无相之银霄护肩	57	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	993	794	196	3	3	-1	-1	Shoulder_6	护肩	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	57	2	2	1	250	-1	0	0	0	-1	-1
10445658	1	4	45	658	15	-1	1	-1	-1	无相之银霄护肩	58	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	1028	822	197	3	3	-1	-1	Shoulder_6	护肩	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	58	2	2	1	250	-1	0	0	0	-1	-1
10445659	1	4	45	659	15	-1	1	-1	-1	无相之银霄护肩	59	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	1063	850	199	3	3	-1	-1	Shoulder_6	护肩	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	59	2	2	1	250	-1	0	0	0	-1	-1
10445660	1	4	45	660	15	-1	1	-1	-1	无相之银霄护肩	60	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	1099	879	200	3	3	-1	-1	Shoulder_6	护肩	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	60	2	2	1	250	-1	0	0	0	-1	-1
10445661	1	4	45	661	15	-1	1	-1	-1	无相之鬼雾护肩	61	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1135	908	189	3	3	-1	-1	Shoulder_7	护肩	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	61	3	3	1	250	-1	0	0	0	-1	-1
10445662	1	4	45	662	15	-1	1	-1	-1	无相之鬼雾护肩	62	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1172	937	190	3	3	-1	-1	Shoulder_7	护肩	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	62	3	3	1	250	-1	0	0	0	-1	-1
10445663	1	4	45	663	15	-1	1	-1	-1	无相之鬼雾护肩	63	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1209	967	191	3	3	-1	-1	Shoulder_7	护肩	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	63	3	3	1	250	-1	0	0	0	-1	-1
10445664	1	4	45	664	15	-1	1	-1	-1	无相之鬼雾护肩	64	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1247	997	192	3	3	-1	-1	Shoulder_7	护肩	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	64	3	3	1	250	-1	0	0	0	-1	-1
10445665	1	4	45	665	15	-1	1	-1	-1	无相之鬼雾护肩	65	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1286	1028	194	3	3	-1	-1	Shoulder_7	护肩	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	65	3	3	1	250	-1	0	0	0	-1	-1
10445666	1	4	45	666	15	-1	1	-1	-1	无相之鬼雾护肩	66	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1325	1060	195	3	3	-1	-1	Shoulder_7	护肩	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	66	3	3	1	250	-1	0	0	0	-1	-1
10445667	1	4	45	667	15	-1	1	-1	-1	无相之鬼雾护肩	67	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1365	1092	196	3	3	-1	-1	Shoulder_7	护肩	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	67	3	3	1	250	-1	0	0	0	-1	-1
10445668	1	4	45	668	15	-1	1	-1	-1	无相之鬼雾护肩	68	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1406	1124	197	3	3	-1	-1	Shoulder_7	护肩	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	68	3	3	1	250	-1	0	0	0	-1	-1
10445669	1	4	45	669	15	-1	1	-1	-1	无相之鬼雾护肩	69	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1447	1157	199	3	3	-1	-1	Shoulder_7	护肩	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	69	3	3	1	250	-1	0	0	0	-1	-1
10445670	1	4	45	670	15	-1	1	-1	-1	无相之鬼雾护肩	70	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1489	1191	200	3	3	-1	-1	Shoulder_7	护肩	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	70	3	3	1	250	-1	0	0	0	-1	-1
10445671	1	4	45	671	15	-1	1	-1	-1	无相之炼鸾圣肩	71	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1531	1224	189	3	3	-1	-1	Shoulder_8	护肩	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	71	3	3	1	250	-1	0	0	0	-1	-1
10445672	1	4	45	672	15	-1	1	-1	-1	无相之炼鸾圣肩	72	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1574	1259	190	3	3	-1	-1	Shoulder_8	护肩	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	72	3	3	1	250	-1	0	0	0	-1	-1
10445673	1	4	45	673	15	-1	1	-1	-1	无相之炼鸾圣肩	73	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1617	1293	191	3	3	-1	-1	Shoulder_8	护肩	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	73	3	3	1	250	-1	0	0	0	-1	-1
10445674	1	4	45	674	15	-1	1	-1	-1	无相之炼鸾圣肩	74	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1661	1328	192	3	3	-1	-1	Shoulder_8	护肩	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	74	3	3	1	250	-1	0	0	0	-1	-1
